"model","discrete_algorithm","continuous_algorithm","particles","data_size","repetition","parameter","diagnostic","value"
"GMM","PG","HMC","5","10","9","z[4]","ess","25.266697646145165"
"GMM","PG","HMC","5","10","9","z[4]","r_hat","1.0643889456811642"
"GMM","PG","HMC","5","10","9","z[5]","ess","27.43646393107237"
"GMM","PG","HMC","5","10","9","z[5]","r_hat","1.057063912820593"
"GMM","PG","HMC","5","10","9","z[6]","ess","24.403279946663037"
"GMM","PG","HMC","5","10","9","z[6]","r_hat","1.0682268874253777"
"GMM","PG","HMC","5","10","9","z[7]","ess","24.43485610835044"
"GMM","PG","HMC","5","10","9","z[7]","r_hat","1.0709369021608046"
"GMM","PG","HMC","5","10","9","z[8]","ess","24.74162342378354"
"GMM","PG","HMC","5","10","9","z[8]","r_hat","1.0696016406243332"
"GMM","PG","HMC","5","10","9","z[9]","ess","24.617321578912215"
"GMM","PG","HMC","5","10","9","z[9]","r_hat","1.0677913465882825"
"GMM","PG","HMC","5","10","9","z[10]","ess","24.46793115857965"
"GMM","PG","HMC","5","10","9","z[10]","r_hat","1.070796706671789"
"GMM","PG","HMC","5","10","9","μ[1]","ess","48.440826941828895"
"GMM","PG","HMC","5","10","9","μ[1]","r_hat","1.0286378571000265"
"GMM","PG","HMC","5","10","9","μ[2]","ess","32.429000008082824"
"GMM","PG","HMC","5","10","9","μ[2]","r_hat","1.0539679305325371"
"GMM","PG","HMC","5","10","5","w[1]","ess","36.512468237835584"
"GMM","PG","HMC","5","10","5","w[1]","r_hat","1.0213854182866198"
"GMM","PG","HMC","5","10","5","w[2]","ess","36.512468237835584"
"GMM","PG","HMC","5","10","5","w[2]","r_hat","1.0213854182866198"
"GMM","PG","HMC","5","10","5","z[1]","ess","40.25378396837841"
"GMM","PG","HMC","5","10","5","z[1]","r_hat","1.0197600139796696"
"GMM","PG","HMC","5","10","5","z[2]","ess","40.00813529471673"
"GMM","PG","HMC","5","10","5","z[2]","r_hat","1.0169081539165696"
"GMM","PG","HMC","5","10","5","z[3]","ess","40.868778818097056"
"GMM","PG","HMC","5","10","5","z[3]","r_hat","1.0142414093099728"
"GMM","PG","HMC","5","10","5","z[4]","ess","39.86060584523759"
"GMM","PG","HMC","5","10","5","z[4]","r_hat","1.018404291987744"
"GMM","PG","HMC","5","10","5","z[5]","ess","39.84810992962919"
"GMM","PG","HMC","5","10","5","z[5]","r_hat","1.0218852231383218"
"GMM","PG","HMC","5","10","5","z[6]","ess","40.11724470433955"
"GMM","PG","HMC","5","10","5","z[6]","r_hat","1.0158425641987765"
"GMM","PG","HMC","5","10","5","z[7]","ess","40.22508478156768"
"GMM","PG","HMC","5","10","5","z[7]","r_hat","1.0156269898059294"
"GMM","PG","HMC","5","10","5","z[8]","ess","39.52584886644802"
"GMM","PG","HMC","5","10","5","z[8]","r_hat","1.0177295747024948"
"GMM","PG","HMC","5","10","5","z[9]","ess","40.4086875212473"
"GMM","PG","HMC","5","10","5","z[9]","r_hat","1.0157504525249592"
"GMM","PG","HMC","5","10","5","z[10]","ess","41.26375585030374"
"GMM","PG","HMC","5","10","5","z[10]","r_hat","1.0132872995817852"
"GMM","PG","HMC","5","10","5","μ[1]","ess","42.79780903746367"
"GMM","PG","HMC","5","10","5","μ[1]","r_hat","1.002869049104503"
"GMM","PG","HMC","5","10","5","μ[2]","ess","46.9872623322239"
"GMM","PG","HMC","5","10","5","μ[2]","r_hat","0.9998001288255672"
"GMM","PG","HMC","5","10","8","w[1]","ess","24.401065790204402"
"GMM","PG","HMC","5","10","8","w[1]","r_hat","1.0120876462395096"
"GMM","PG","HMC","5","10","8","w[2]","ess","24.4010657902044"
"GMM","PG","HMC","5","10","8","w[2]","r_hat","1.0120876462395096"
"GMM","PG","HMC","5","10","8","z[1]","ess","27.090683035230377"
"GMM","PG","HMC","5","10","8","z[1]","r_hat","1.0111003247184818"
"GMM","PG","HMC","5","10","8","z[2]","ess","26.152221445014185"
"GMM","PG","HMC","5","10","8","z[2]","r_hat","1.0104233751455733"
"GMM","PG","HMC","5","10","8","z[3]","ess","26.27366687304709"
"GMM","PG","HMC","5","10","8","z[3]","r_hat","1.0093700247276602"
"GMM","PG","HMC","5","10","8","z[4]","ess","26.294091524976263"
"GMM","PG","HMC","5","10","8","z[4]","r_hat","1.0111855943893733"
"GMM","PG","HMC","5","10","8","z[5]","ess","29.925729788563846"
"GMM","PG","HMC","5","10","8","z[5]","r_hat","1.0096076086708898"
"GMM","PG","HMC","5","10","8","z[6]","ess","26.254775260058015"
"GMM","PG","HMC","5","10","8","z[6]","r_hat","1.0085993436313234"
"GMM","PG","HMC","5","10","8","z[7]","ess","25.917192611378944"
"GMM","PG","HMC","5","10","8","z[7]","r_hat","1.009608403542671"
"GMM","PG","HMC","5","10","8","z[8]","ess","26.54980889004491"
"GMM","PG","HMC","5","10","8","z[8]","r_hat","1.0117945007553386"
"GMM","PG","HMC","5","10","8","z[9]","ess","26.440417850058285"
"GMM","PG","HMC","5","10","8","z[9]","r_hat","1.0096075834389748"
"GMM","PG","HMC","5","10","8","z[10]","ess","26.165298831429663"
"GMM","PG","HMC","5","10","8","z[10]","r_hat","1.0088267306015226"
"GMM","PG","HMC","5","10","8","μ[1]","ess","57.970032825326314"
"GMM","PG","HMC","5","10","8","μ[1]","r_hat","1.001091957775285"
"GMM","PG","HMC","5","10","8","μ[2]","ess","28.77652423985724"
"GMM","PG","HMC","5","10","8","μ[2]","r_hat","1.0166311175376561"
"GMM","PG","HMC","5","10","10","w[1]","ess","21.358846590262765"
"GMM","PG","HMC","5","10","10","w[1]","r_hat","1.3790051760897968"
"GMM","PG","HMC","5","10","10","w[2]","ess","21.35884659026277"
"GMM","PG","HMC","5","10","10","w[2]","r_hat","1.3790051760897966"
"GMM","PG","HMC","5","10","10","z[1]","ess","22.473305484832263"
"GMM","PG","HMC","5","10","10","z[1]","r_hat","1.3136955212525272"
"GMM","PG","HMC","5","10","10","z[2]","ess","22.264938730338343"
"GMM","PG","HMC","5","10","10","z[2]","r_hat","1.3202399288588265"
"GMM","PG","HMC","5","10","10","z[3]","ess","22.123442481434466"
"GMM","PG","HMC","5","10","10","z[3]","r_hat","1.330861374834156"
"GMM","PG","HMC","5","10","10","z[4]","ess","22.81197226096283"
"GMM","PG","HMC","5","10","10","z[4]","r_hat","1.2976175946495154"
"GMM","PG","HMC","5","10","10","z[5]","ess","23.71926492560473"
"GMM","PG","HMC","5","10","10","z[5]","r_hat","1.2646471275821378"
"GMM","PG","HMC","5","10","10","z[6]","ess","22.5033633292299"
"GMM","PG","HMC","5","10","10","z[6]","r_hat","1.3143238193915567"
"GMM","PG","HMC","5","10","10","z[7]","ess","22.153142810939006"
"GMM","PG","HMC","5","10","10","z[7]","r_hat","1.3201144791668162"
"GMM","PG","HMC","5","10","10","z[8]","ess","22.2743264095916"
"GMM","PG","HMC","5","10","10","z[8]","r_hat","1.3252444671092873"
"GMM","PG","HMC","5","10","10","z[9]","ess","22.539814788498823"
"GMM","PG","HMC","5","10","10","z[9]","r_hat","1.3098006037099597"
"GMM","PG","HMC","5","10","10","z[10]","ess","22.182714817869513"
"GMM","PG","HMC","5","10","10","z[10]","r_hat","1.3290167780504298"
"GMM","PG","HMC","5","10","10","μ[1]","ess","24.936470440455093"
"GMM","PG","HMC","5","10","10","μ[1]","r_hat","1.1682075805256174"
"GMM","PG","HMC","5","10","10","μ[2]","ess","36.55230094305585"
"GMM","PG","HMC","5","10","10","μ[2]","r_hat","1.037733769291113"
"GMM","PG","HMC","5","10","2","w[1]","ess","40.635349415716604"
"GMM","PG","HMC","5","10","2","w[1]","r_hat","1.0047593714636331"
"GMM","PG","HMC","5","10","2","w[2]","ess","40.63534941571661"
"GMM","PG","HMC","5","10","2","w[2]","r_hat","1.0047593714636331"
"GMM","PG","HMC","5","10","2","z[1]","ess","46.45115635189915"
"GMM","PG","HMC","5","10","2","z[1]","r_hat","1.0030797199466501"
"GMM","PG","HMC","5","10","2","z[2]","ess","46.03058859232325"
"GMM","PG","HMC","5","10","2","z[2]","r_hat","1.003165375513274"
"GMM","PG","HMC","5","10","2","z[3]","ess","44.69784459989226"
"GMM","PG","HMC","5","10","2","z[3]","r_hat","1.0046871395479386"
"GMM","PG","HMC","5","10","2","z[4]","ess","45.65457672780256"
"GMM","PG","HMC","5","10","2","z[4]","r_hat","1.0037245006222213"
"GMM","PG","HMC","5","10","2","z[5]","ess","49.09686359538766"
"GMM","PG","HMC","5","10","2","z[5]","r_hat","1.0026707746579657"
"GMM","PG","HMC","5","10","2","z[6]","ess","45.91467360706448"
"GMM","PG","HMC","5","10","2","z[6]","r_hat","1.0045545724451368"
"GMM","PG","HMC","5","10","2","z[7]","ess","44.94919525539249"
"GMM","PG","HMC","5","10","2","z[7]","r_hat","1.004358266976172"
"GMM","PG","HMC","5","10","2","z[8]","ess","46.839570206123256"
"GMM","PG","HMC","5","10","2","z[8]","r_hat","1.0030334904817806"
"GMM","PG","HMC","5","10","2","z[9]","ess","47.18731222600228"
"GMM","PG","HMC","5","10","2","z[9]","r_hat","1.004283404025538"
"GMM","PG","HMC","5","10","2","z[10]","ess","44.0931330361873"
"GMM","PG","HMC","5","10","2","z[10]","r_hat","1.0046649787010198"
"GMM","PG","HMC","5","10","2","μ[1]","ess","43.715819498191316"
"GMM","PG","HMC","5","10","2","μ[1]","r_hat","1.0001643135015026"
"GMM","PG","HMC","5","10","2","μ[2]","ess","41.19678743521729"
"GMM","PG","HMC","5","10","2","μ[2]","r_hat","1.0003003665729349"
"GMM","PG","HMC","5","10","6","w[1]","ess","25.347375080616846"
"GMM","PG","HMC","5","10","6","w[1]","r_hat","1.039799812364181"
"GMM","PG","HMC","5","10","6","w[2]","ess","25.347375080616857"
"GMM","PG","HMC","5","10","6","w[2]","r_hat","1.039799812364181"
"GMM","PG","HMC","5","10","6","z[1]","ess","26.949993804725814"
"GMM","PG","HMC","5","10","6","z[1]","r_hat","1.0314594684175142"
"GMM","PG","HMC","5","10","6","z[2]","ess","26.83189108229468"
"GMM","PG","HMC","5","10","6","z[2]","r_hat","1.0316364547246633"
"GMM","PG","HMC","5","10","6","z[3]","ess","26.692725129057177"
"GMM","PG","HMC","5","10","6","z[3]","r_hat","1.0313104005123348"
"GMM","PG","HMC","5","10","6","z[4]","ess","27.071045576832567"
"GMM","PG","HMC","5","10","6","z[4]","r_hat","1.0305412486101"
"GMM","PG","HMC","5","10","6","z[5]","ess","27.78712190750872"
"GMM","PG","HMC","5","10","6","z[5]","r_hat","1.034428913442769"
"GMM","PG","HMC","5","10","6","z[6]","ess","27.046075197454147"
"GMM","PG","HMC","5","10","6","z[6]","r_hat","1.0334763866190786"
"GMM","PG","HMC","5","10","6","z[7]","ess","26.84334650453716"
"GMM","PG","HMC","5","10","6","z[7]","r_hat","1.0357415113619157"
"GMM","PG","HMC","5","10","6","z[8]","ess","27.061473545045367"
"GMM","PG","HMC","5","10","6","z[8]","r_hat","1.0349651979343908"
"GMM","PG","HMC","5","10","6","z[9]","ess","26.83507106280926"
"GMM","PG","HMC","5","10","6","z[9]","r_hat","1.030870729970795"
"GMM","PG","HMC","5","10","6","z[10]","ess","26.67899350978979"
"GMM","PG","HMC","5","10","6","z[10]","r_hat","1.0341559162488494"
"GMM","PG","HMC","5","10","6","μ[1]","ess","35.44445829963773"
"GMM","PG","HMC","5","10","6","μ[1]","r_hat","1.0609702899010518"
"GMM","PG","HMC","5","10","6","μ[2]","ess","22.41640067869713"
"GMM","PG","HMC","5","10","6","μ[2]","r_hat","1.043129554020611"
"GMM","PG","HMC","5","10","3","w[1]","ess","34.25616840789665"
"GMM","PG","HMC","5","10","3","w[1]","r_hat","1.0013155537417089"
"GMM","PG","HMC","5","10","3","w[2]","ess","34.25616840789663"
"GMM","PG","HMC","5","10","3","w[2]","r_hat","1.0013155537417089"
"GMM","PG","HMC","5","10","3","z[1]","ess","37.5141710313598"
"GMM","PG","HMC","5","10","3","z[1]","r_hat","1.0019213625901031"
"GMM","PG","HMC","5","10","3","z[2]","ess","37.88743138986153"
"GMM","PG","HMC","5","10","3","z[2]","r_hat","1.0002646926691767"
"GMM","PG","HMC","5","10","3","z[3]","ess","38.7479876564837"
"GMM","PG","HMC","5","10","3","z[3]","r_hat","1.0004376302385833"
"GMM","PG","HMC","5","10","3","z[4]","ess","37.70864854427495"
"GMM","PG","HMC","5","10","3","z[4]","r_hat","1.0004796591669447"
"GMM","PG","HMC","5","10","3","z[5]","ess","39.201100721259614"
"GMM","PG","HMC","5","10","3","z[5]","r_hat","1.0019601423907767"
"GMM","PG","HMC","5","10","3","z[6]","ess","36.493524273911895"
"GMM","PG","HMC","5","10","3","z[6]","r_hat","1.0007547847014877"
"GMM","PG","HMC","5","10","3","z[7]","ess","36.9560695353383"
"GMM","PG","HMC","5","10","3","z[7]","r_hat","1.0009370525543029"
"GMM","PG","HMC","5","10","3","z[8]","ess","37.97487231422181"
"GMM","PG","HMC","5","10","3","z[8]","r_hat","1.0008844602251108"
"GMM","PG","HMC","5","10","3","z[9]","ess","36.21748916165036"
"GMM","PG","HMC","5","10","3","z[9]","r_hat","1.0012942676320784"
"GMM","PG","HMC","5","10","3","z[10]","ess","36.67697183103198"
"GMM","PG","HMC","5","10","3","z[10]","r_hat","1.000263869189856"
"GMM","PG","HMC","5","10","3","μ[1]","ess","68.55183002451028"
"GMM","PG","HMC","5","10","3","μ[1]","r_hat","0.9999044033401593"
"GMM","PG","HMC","5","10","3","μ[2]","ess","35.37726522711336"
"GMM","PG","HMC","5","10","3","μ[2]","r_hat","1.0004073354691103"
"GMM","AG","HMC","10","10","1","w[1]","ess","20.616657950883614"
"GMM","AG","HMC","10","10","1","w[1]","r_hat","1.1905555052802475"
"GMM","AG","HMC","10","10","1","w[2]","ess","20.616657950883614"
"GMM","AG","HMC","10","10","1","w[2]","r_hat","1.1905555052802472"
"GMM","AG","HMC","10","10","1","z[1]","ess","22.187836940341956"
"GMM","AG","HMC","10","10","1","z[1]","r_hat","1.1456822187013387"
"GMM","AG","HMC","10","10","1","z[2]","ess","21.03652692405447"
"GMM","AG","HMC","10","10","1","z[2]","r_hat","1.181862989973385"
"GMM","AG","HMC","10","10","1","z[3]","ess","21.12276613128031"
"GMM","AG","HMC","10","10","1","z[3]","r_hat","1.1743396484502076"
"GMM","AG","HMC","10","10","1","z[4]","ess","21.590225410374973"
"GMM","AG","HMC","10","10","1","z[4]","r_hat","1.1537465051334603"
"GMM","AG","HMC","10","10","1","z[5]","ess","28.626002248860715"
"GMM","AG","HMC","10","10","1","z[5]","r_hat","1.0883519337247727"
"GMM","AG","HMC","10","10","1","z[6]","ess","21.230064636195557"
"GMM","AG","HMC","10","10","1","z[6]","r_hat","1.1681245528070137"
"GMM","AG","HMC","10","10","1","z[7]","ess","21.001471516850714"
"GMM","AG","HMC","10","10","1","z[7]","r_hat","1.1800989986707897"
"GMM","AG","HMC","10","10","1","z[8]","ess","21.269456913846692"
"GMM","AG","HMC","10","10","1","z[8]","r_hat","1.1671329372560653"
"GMM","AG","HMC","10","10","1","z[9]","ess","21.540827566850353"
"GMM","AG","HMC","10","10","1","z[9]","r_hat","1.1640287399493439"
"GMM","AG","HMC","10","10","1","z[10]","ess","21.35495958366118"
"GMM","AG","HMC","10","10","1","z[10]","r_hat","1.1720288873703288"
"GMM","AG","HMC","10","10","1","μ[1]","ess","25.54408363737804"
"GMM","AG","HMC","10","10","1","μ[1]","r_hat","1.1494332482642302"
"GMM","AG","HMC","10","10","1","μ[2]","ess","31.231478846236186"
"GMM","AG","HMC","10","10","1","μ[2]","r_hat","1.0323550213468031"
"GMM","AG","HMC","10","10","7","w[1]","ess","26.966549635217852"
"GMM","AG","HMC","10","10","7","w[1]","r_hat","1.0087431228812582"
"GMM","AG","HMC","10","10","7","w[2]","ess","26.96654963521785"
"GMM","AG","HMC","10","10","7","w[2]","r_hat","1.0087431228812582"
"GMM","AG","HMC","10","10","7","z[1]","ess","30.88270445945462"
"GMM","AG","HMC","10","10","7","z[1]","r_hat","1.0084214286955056"
"GMM","AG","HMC","10","10","7","z[2]","ess","28.890931280893717"
"GMM","AG","HMC","10","10","7","z[2]","r_hat","1.006415130817156"
"GMM","AG","HMC","10","10","7","z[3]","ess","28.633470536254556"
"GMM","AG","HMC","10","10","7","z[3]","r_hat","1.0077903435277487"
"GMM","AG","HMC","10","10","7","z[4]","ess","29.55623205902225"
"GMM","AG","HMC","10","10","7","z[4]","r_hat","1.0082466559425611"
"GMM","AG","HMC","10","10","7","z[5]","ess","42.169727354846664"
"GMM","AG","HMC","10","10","7","z[5]","r_hat","1.00771515972546"
"GMM","AG","HMC","10","10","7","z[6]","ess","29.010498458424763"
"GMM","AG","HMC","10","10","7","z[6]","r_hat","1.0085409932631095"
"GMM","AG","HMC","10","10","7","z[7]","ess","29.25028965771476"
"GMM","AG","HMC","10","10","7","z[7]","r_hat","1.0083614061014174"
"GMM","AG","HMC","10","10","7","z[8]","ess","28.46823794411001"
"GMM","AG","HMC","10","10","7","z[8]","r_hat","1.0107012566480846"
"GMM","AG","HMC","10","10","7","z[9]","ess","29.39305582910926"
"GMM","AG","HMC","10","10","7","z[9]","r_hat","1.008405268843704"
"GMM","AG","HMC","10","10","7","z[10]","ess","29.879083824127168"
"GMM","AG","HMC","10","10","7","z[10]","r_hat","1.0075204875615245"
"GMM","AG","HMC","10","10","7","μ[1]","ess","58.19143818542408"
"GMM","AG","HMC","10","10","7","μ[1]","r_hat","1.0007033029074837"
"GMM","AG","HMC","10","10","7","μ[2]","ess","45.17971917111702"
"GMM","AG","HMC","10","10","7","μ[2]","r_hat","1.0092690849130965"
"GMM","AG","HMC","10","10","4","w[1]","ess","23.226442271245418"
"GMM","AG","HMC","10","10","4","w[1]","r_hat","0.9999413414348616"
"GMM","AG","HMC","10","10","4","w[2]","ess","23.226442271245418"
"GMM","AG","HMC","10","10","4","w[2]","r_hat","0.9999413414348616"
"GMM","AG","HMC","10","10","4","z[1]","ess","26.419944934094918"
"GMM","AG","HMC","10","10","4","z[1]","r_hat","0.99981029790249"
"GMM","AG","HMC","10","10","4","z[2]","ess","25.125045404136525"
"GMM","AG","HMC","10","10","4","z[2]","r_hat","1.000032673979054"
"GMM","AG","HMC","10","10","4","z[3]","ess","25.211370314755538"
"GMM","AG","HMC","10","10","4","z[3]","r_hat","1.000111802630141"
"GMM","AG","HMC","10","10","4","z[4]","ess","25.945866767394644"
"GMM","AG","HMC","10","10","4","z[4]","r_hat","0.9998522081150107"
"GMM","AG","HMC","10","10","4","z[5]","ess","30.159367179753538"
"GMM","AG","HMC","10","10","4","z[5]","r_hat","0.9998232998826966"
"GMM","AG","HMC","10","10","4","z[6]","ess","25.21311175478478"
"GMM","AG","HMC","10","10","4","z[6]","r_hat","1.0003051967150185"
"GMM","AG","HMC","10","10","4","z[7]","ess","25.58871358978186"
"GMM","AG","HMC","10","10","4","z[7]","r_hat","1.0001267095724715"
"GMM","AG","HMC","10","10","4","z[8]","ess","25.634444505027297"
"GMM","AG","HMC","10","10","4","z[8]","r_hat","0.9998523094613047"
"GMM","AG","HMC","10","10","4","z[9]","ess","25.29146247020088"
"GMM","AG","HMC","10","10","4","z[9]","r_hat","1.0001262925022232"
"GMM","AG","HMC","10","10","4","z[10]","ess","25.001707481977423"
"GMM","AG","HMC","10","10","4","z[10]","r_hat","1.0002701977592128"
"GMM","AG","HMC","10","10","4","μ[1]","ess","24.12519619638507"
"GMM","AG","HMC","10","10","4","μ[1]","r_hat","1.018494642836567"
"GMM","AG","HMC","10","10","4","μ[2]","ess","26.413815662109208"
"GMM","AG","HMC","10","10","4","μ[2]","r_hat","0.9998914169022258"
"GMM","AG","HMC","10","10","9","w[1]","ess","25.351225360525095"
"GMM","AG","HMC","10","10","9","w[1]","r_hat","1.0196502655468296"
"GMM","AG","HMC","10","10","9","w[2]","ess","25.351225360525095"
"GMM","AG","HMC","10","10","9","w[2]","r_hat","1.0196502655468296"
"GMM","AG","HMC","10","10","9","z[1]","ess","29.21659040205663"
"GMM","AG","HMC","10","10","9","z[1]","r_hat","1.0127253799384792"
"GMM","AG","HMC","10","10","9","z[2]","ess","26.916032238208476"
"GMM","AG","HMC","10","10","9","z[2]","r_hat","1.015216842110638"
"GMM","AG","HMC","10","10","9","z[3]","ess","27.390534652097678"
"GMM","AG","HMC","10","10","9","z[3]","r_hat","1.0128746748732411"
"GMM","AG","HMC","10","10","9","z[4]","ess","28.692608139092858"
"GMM","AG","HMC","10","10","9","z[4]","r_hat","1.0124857118752688"
"GMM","AG","HMC","10","10","9","z[5]","ess","41.50965121023895"
"GMM","AG","HMC","10","10","9","z[5]","r_hat","1.0157335235396852"
"GMM","AG","HMC","10","10","9","z[6]","ess","27.613032143754015"
"GMM","AG","HMC","10","10","9","z[6]","r_hat","1.0137857868562852"
"GMM","AG","HMC","10","10","9","z[7]","ess","27.406146506844465"
"GMM","AG","HMC","10","10","9","z[7]","r_hat","1.0146891918943324"
"GMM","AG","HMC","10","10","9","z[8]","ess","27.905263561594584"
"GMM","AG","HMC","10","10","9","z[8]","r_hat","1.012978817085549"
"GMM","AG","HMC","10","10","9","z[9]","ess","27.58432024242307"
"GMM","AG","HMC","10","10","9","z[9]","r_hat","1.0139280042710277"
"GMM","AG","HMC","10","10","9","z[10]","ess","26.824821024430932"
"GMM","AG","HMC","10","10","9","z[10]","r_hat","1.014561697419382"
"GMM","AG","HMC","10","10","9","μ[1]","ess","34.5033067976451"
"GMM","AG","HMC","10","10","9","μ[1]","r_hat","1.0166724450423805"
"GMM","AG","HMC","10","10","9","μ[2]","ess","38.322580187465334"
"GMM","AG","HMC","10","10","9","μ[2]","r_hat","1.0002747667522562"
"GMM","AG","HMC","10","10","8","w[1]","ess","38.79973515378298"
"GMM","AG","HMC","10","10","8","w[1]","r_hat","1.0382899519977569"
"GMM","AG","HMC","10","10","8","w[2]","ess","38.799735153782976"
"GMM","AG","HMC","10","10","8","w[2]","r_hat","1.0382899519977569"
"GMM","AG","HMC","10","10","8","z[1]","ess","47.15039895846635"
"GMM","AG","HMC","10","10","8","z[1]","r_hat","1.02684054904793"
"GMM","AG","HMC","10","10","8","z[2]","ess","41.62383117874361"
"GMM","AG","HMC","10","10","8","z[2]","r_hat","1.0347683896913327"
"GMM","AG","HMC","10","10","8","z[3]","ess","40.53375751025495"
"GMM","AG","HMC","10","10","8","z[3]","r_hat","1.0366154535202377"
"GMM","AG","HMC","10","10","8","z[4]","ess","44.150969547596645"
"GMM","AG","HMC","10","10","8","z[4]","r_hat","1.0286388105973059"
"GMM","AG","HMC","10","10","8","z[5]","ess","73.030597241773"
"GMM","AG","HMC","10","10","8","z[5]","r_hat","1.0115975699081095"
"GMM","AG","HMC","10","10","8","z[6]","ess","41.35621542945137"
"GMM","AG","HMC","10","10","8","z[6]","r_hat","1.0342484436858619"
"GMM","AG","HMC","10","10","8","z[7]","ess","43.05939864171465"
"GMM","AG","HMC","10","10","8","z[7]","r_hat","1.0357674159874144"
