model,discrete_algorithm,continuous_algorithm,particles,data_size,repetition,parameter,step,value
GMM,PG,HMC,5,10,5,z[3],3,2.0
GMM,PG,HMC,5,10,5,z[4],3,2.0
GMM,PG,HMC,5,10,5,z[5],3,2.0
GMM,PG,HMC,5,10,5,z[6],3,2.0
GMM,PG,HMC,5,10,5,z[7],3,2.0
GMM,PG,HMC,5,10,5,z[8],3,2.0
GMM,PG,HMC,5,10,5,z[9],3,2.0
GMM,PG,HMC,5,10,5,z[10],3,2.0
GMM,PG,HMC,5,10,5,μ[1],3,-2.479690653555582
GMM,PG,HMC,5,10,5,μ[2],3,-5.972333051714714
GMM,PG,HMC,5,10,5,w[1],4,0.021947749723212326
GMM,PG,HMC,5,10,5,w[2],4,0.9780522502767877
GMM,PG,HMC,5,10,5,z[1],4,2.0
GMM,PG,HMC,5,10,5,z[2],4,2.0
GMM,PG,HMC,5,10,5,z[3],4,2.0
GMM,PG,HMC,5,10,5,z[4],4,2.0
GMM,PG,HMC,5,10,5,z[5],4,2.0
GMM,PG,HMC,5,10,5,z[6],4,2.0
GMM,PG,HMC,5,10,5,z[7],4,2.0
GMM,PG,HMC,5,10,5,z[8],4,2.0
GMM,PG,HMC,5,10,5,z[9],4,2.0
GMM,PG,HMC,5,10,5,z[10],4,2.0
GMM,PG,HMC,5,10,5,μ[1],4,-2.7862824334137626
GMM,PG,HMC,5,10,5,μ[2],4,-6.0313339598375375
GMM,PG,HMC,5,10,5,w[1],5,0.04462179194869726
GMM,PG,HMC,5,10,5,w[2],5,0.9553782080513027
GMM,PG,HMC,5,10,5,z[1],5,2.0
GMM,PG,HMC,5,10,5,z[2],5,2.0
GMM,PG,HMC,5,10,5,z[3],5,2.0
GMM,PG,HMC,5,10,5,z[4],5,2.0
GMM,PG,HMC,5,10,5,z[5],5,2.0
GMM,PG,HMC,5,10,5,z[6],5,2.0
GMM,PG,HMC,5,10,5,z[7],5,2.0
GMM,PG,HMC,5,10,5,z[8],5,2.0
GMM,PG,HMC,5,10,5,z[9],5,2.0
GMM,PG,HMC,5,10,5,z[10],5,2.0
GMM,PG,HMC,5,10,5,μ[1],5,-2.229353825777401
GMM,PG,HMC,5,10,5,μ[2],5,-5.948116301120519
GMM,PG,HMC,5,10,5,w[1],6,0.19258837602654202
GMM,PG,HMC,5,10,5,w[2],6,0.807411623973458
GMM,PG,HMC,5,10,5,z[1],6,2.0
GMM,PG,HMC,5,10,5,z[2],6,2.0
GMM,PG,HMC,5,10,5,z[3],6,2.0
GMM,PG,HMC,5,10,5,z[4],6,2.0
GMM,PG,HMC,5,10,5,z[5],6,2.0
GMM,PG,HMC,5,10,5,z[6],6,2.0
GMM,PG,HMC,5,10,5,z[7],6,2.0
GMM,PG,HMC,5,10,5,z[8],6,2.0
GMM,PG,HMC,5,10,5,z[9],6,2.0
GMM,PG,HMC,5,10,5,z[10],6,2.0
GMM,PG,HMC,5,10,5,μ[1],6,-1.2926887361324817
GMM,PG,HMC,5,10,5,μ[2],6,-6.024890395008607
GMM,PG,HMC,5,10,5,w[1],7,0.09681905561924914
GMM,PG,HMC,5,10,5,w[2],7,0.9031809443807508
GMM,PG,HMC,5,10,5,z[1],7,2.0
GMM,PG,HMC,5,10,5,z[2],7,2.0
GMM,PG,HMC,5,10,5,z[3],7,2.0
GMM,PG,HMC,5,10,5,z[4],7,2.0
GMM,PG,HMC,5,10,5,z[5],7,2.0
GMM,PG,HMC,5,10,5,z[6],7,2.0
GMM,PG,HMC,5,10,5,z[7],7,2.0
GMM,PG,HMC,5,10,5,z[8],7,2.0
GMM,PG,HMC,5,10,5,z[9],7,2.0
GMM,PG,HMC,5,10,5,z[10],7,2.0
GMM,PG,HMC,5,10,5,μ[1],7,-1.2727297528960995
GMM,PG,HMC,5,10,5,μ[2],7,-5.973750040692772
GMM,PG,HMC,5,10,5,w[1],8,0.02151009256085477
GMM,PG,HMC,5,10,5,w[2],8,0.9784899074391452
GMM,PG,HMC,5,10,5,z[1],8,2.0
GMM,PG,HMC,5,10,5,z[2],8,2.0
GMM,PG,HMC,5,10,5,z[3],8,2.0
GMM,PG,HMC,5,10,5,z[4],8,2.0
GMM,PG,HMC,5,10,5,z[5],8,2.0
GMM,PG,HMC,5,10,5,z[6],8,2.0
GMM,PG,HMC,5,10,5,z[7],8,2.0
GMM,PG,HMC,5,10,5,z[8],8,2.0
GMM,PG,HMC,5,10,5,z[9],8,2.0
GMM,PG,HMC,5,10,5,z[10],8,2.0
GMM,PG,HMC,5,10,5,μ[1],8,0.26494815368865415
GMM,PG,HMC,5,10,5,μ[2],8,-6.02004995603542
GMM,PG,HMC,5,10,5,w[1],9,0.004956733120473117
GMM,PG,HMC,5,10,5,w[2],9,0.9950432668795269
GMM,PG,HMC,5,10,5,z[1],9,2.0
GMM,PG,HMC,5,10,5,z[2],9,2.0
GMM,PG,HMC,5,10,5,z[3],9,2.0
GMM,PG,HMC,5,10,5,z[4],9,2.0
GMM,PG,HMC,5,10,5,z[5],9,2.0
GMM,PG,HMC,5,10,5,z[6],9,2.0
GMM,PG,HMC,5,10,5,z[7],9,2.0
GMM,PG,HMC,5,10,5,z[8],9,2.0
GMM,PG,HMC,5,10,5,z[9],9,2.0
GMM,PG,HMC,5,10,5,z[10],9,2.0
GMM,PG,HMC,5,10,5,μ[1],9,0.23457199999287046
GMM,PG,HMC,5,10,5,μ[2],9,-5.991784748248077
GMM,PG,HMC,5,10,5,w[1],10,0.003950283312176081
GMM,PG,HMC,5,10,5,w[2],10,0.9960497166878239
GMM,PG,HMC,5,10,5,z[1],10,2.0
GMM,PG,HMC,5,10,5,z[2],10,2.0
GMM,PG,HMC,5,10,5,z[3],10,2.0
GMM,PG,HMC,5,10,5,z[4],10,2.0
GMM,PG,HMC,5,10,5,z[5],10,2.0
GMM,PG,HMC,5,10,5,z[6],10,2.0
GMM,PG,HMC,5,10,5,z[7],10,2.0
GMM,PG,HMC,5,10,5,z[8],10,2.0
GMM,PG,HMC,5,10,5,z[9],10,2.0
GMM,PG,HMC,5,10,5,z[10],10,2.0
GMM,PG,HMC,5,10,5,μ[1],10,0.2784772358463153
GMM,PG,HMC,5,10,5,μ[2],10,-5.9867726894269095
GMM,PG,HMC,5,10,6,w[1],1,0.8033896628486469
GMM,PG,HMC,5,10,6,w[2],1,0.19661033715135312
GMM,PG,HMC,5,10,6,z[1],1,1.0
GMM,PG,HMC,5,10,6,z[2],1,2.0
GMM,PG,HMC,5,10,6,z[3],1,2.0
GMM,PG,HMC,5,10,6,z[4],1,1.0
GMM,PG,HMC,5,10,6,z[5],1,1.0
GMM,PG,HMC,5,10,6,z[6],1,1.0
GMM,PG,HMC,5,10,6,z[7],1,1.0
GMM,PG,HMC,5,10,6,z[8],1,1.0
GMM,PG,HMC,5,10,6,z[9],1,1.0
GMM,PG,HMC,5,10,6,z[10],1,1.0
GMM,PG,HMC,5,10,6,μ[1],1,-11.323114002698583
GMM,PG,HMC,5,10,6,μ[2],1,-5.519937474709835
GMM,PG,HMC,5,10,6,w[1],2,0.4744956854449885
GMM,PG,HMC,5,10,6,w[2],2,0.5255043145550116
GMM,PG,HMC,5,10,6,z[1],2,1.0
GMM,PG,HMC,5,10,6,z[2],2,2.0
GMM,PG,HMC,5,10,6,z[3],2,1.0
GMM,PG,HMC,5,10,6,z[4],2,2.0
GMM,PG,HMC,5,10,6,z[5],2,2.0
GMM,PG,HMC,5,10,6,z[6],2,1.0
GMM,PG,HMC,5,10,6,z[7],2,1.0
GMM,PG,HMC,5,10,6,z[8],2,1.0
GMM,PG,HMC,5,10,6,z[9],2,2.0
GMM,PG,HMC,5,10,6,z[10],2,1.0
GMM,PG,HMC,5,10,6,μ[1],2,-2.545673269604286
GMM,PG,HMC,5,10,6,μ[2],2,-5.586395813535903
GMM,PG,HMC,5,10,6,w[1],3,0.17547556418277918
GMM,PG,HMC,5,10,6,w[2],3,0.8245244358172208
GMM,PG,HMC,5,10,6,z[1],3,2.0
GMM,PG,HMC,5,10,6,z[2],3,2.0
GMM,PG,HMC,5,10,6,z[3],3,2.0
GMM,PG,HMC,5,10,6,z[4],3,2.0
GMM,PG,HMC,5,10,6,z[5],3,2.0
GMM,PG,HMC,5,10,6,z[6],3,2.0
GMM,PG,HMC,5,10,6,z[7],3,2.0
GMM,PG,HMC,5,10,6,z[8],3,2.0
GMM,PG,HMC,5,10,6,z[9],3,2.0
GMM,PG,HMC,5,10,6,z[10],3,2.0
GMM,PG,HMC,5,10,6,μ[1],3,-2.531296932149339
GMM,PG,HMC,5,10,6,μ[2],3,-6.380023073052985
GMM,PG,HMC,5,10,6,w[1],4,0.1497392795373364
GMM,PG,HMC,5,10,6,w[2],4,0.8502607204626635
GMM,PG,HMC,5,10,6,z[1],4,2.0
GMM,PG,HMC,5,10,6,z[2],4,2.0
GMM,PG,HMC,5,10,6,z[3],4,2.0
GMM,PG,HMC,5,10,6,z[4],4,2.0
GMM,PG,HMC,5,10,6,z[5],4,1.0
GMM,PG,HMC,5,10,6,z[6],4,2.0
GMM,PG,HMC,5,10,6,z[7],4,2.0
GMM,PG,HMC,5,10,6,z[8],4,2.0
GMM,PG,HMC,5,10,6,z[9],4,2.0
GMM,PG,HMC,5,10,6,z[10],4,2.0
GMM,PG,HMC,5,10,6,μ[1],4,-2.3894521680888685
GMM,PG,HMC,5,10,6,μ[2],4,-6.068234438273846
GMM,PG,HMC,5,10,6,w[1],5,0.10208243065553643
GMM,PG,HMC,5,10,6,w[2],5,0.8979175693444635
GMM,PG,HMC,5,10,6,z[1],5,2.0
GMM,PG,HMC,5,10,6,z[2],5,2.0
GMM,PG,HMC,5,10,6,z[3],5,2.0
GMM,PG,HMC,5,10,6,z[4],5,2.0
GMM,PG,HMC,5,10,6,z[5],5,2.0
GMM,PG,HMC,5,10,6,z[6],5,2.0
GMM,PG,HMC,5,10,6,z[7],5,2.0
GMM,PG,HMC,5,10,6,z[8],5,2.0
GMM,PG,HMC,5,10,6,z[9],5,2.0
GMM,PG,HMC,5,10,6,z[10],5,2.0
GMM,PG,HMC,5,10,6,μ[1],5,-0.6443265959136688
GMM,PG,HMC,5,10,6,μ[2],5,-5.901152759227168
GMM,PG,HMC,5,10,6,w[1],6,0.1580590106434158
GMM,PG,HMC,5,10,6,w[2],6,0.8419409893565842
GMM,PG,HMC,5,10,6,z[1],6,2.0
GMM,PG,HMC,5,10,6,z[2],6,2.0
GMM,PG,HMC,5,10,6,z[3],6,2.0
GMM,PG,HMC,5,10,6,z[4],6,2.0
GMM,PG,HMC,5,10,6,z[5],6,2.0
GMM,PG,HMC,5,10,6,z[6],6,2.0
GMM,PG,HMC,5,10,6,z[7],6,2.0
GMM,PG,HMC,5,10,6,z[8],6,2.0
GMM,PG,HMC,5,10,6,z[9],6,2.0
GMM,PG,HMC,5,10,6,z[10],6,2.0
GMM,PG,HMC,5,10,6,μ[1],6,0.30044076341298454
GMM,PG,HMC,5,10,6,μ[2],6,-6.0736307754008365
GMM,PG,HMC,5,10,6,w[1],7,0.054818276612866625
GMM,PG,HMC,5,10,6,w[2],7,0.9451817233871334
GMM,PG,HMC,5,10,6,z[1],7,2.0
GMM,PG,HMC,5,10,6,z[2],7,2.0
GMM,PG,HMC,5,10,6,z[3],7,2.0
GMM,PG,HMC,5,10,6,z[4],7,2.0
GMM,PG,HMC,5,10,6,z[5],7,2.0
GMM,PG,HMC,5,10,6,z[6],7,2.0
GMM,PG,HMC,5,10,6,z[7],7,2.0
GMM,PG,HMC,5,10,6,z[8],7,2.0
GMM,PG,HMC,5,10,6,z[9],7,2.0
GMM,PG,HMC,5,10,6,z[10],7,2.0
GMM,PG,HMC,5,10,6,μ[1],7,0.02222520974494748
GMM,PG,HMC,5,10,6,μ[2],7,-5.8980207755025935
GMM,PG,HMC,5,10,6,w[1],8,0.03201762949342154
GMM,PG,HMC,5,10,6,w[2],8,0.9679823705065784
GMM,PG,HMC,5,10,6,z[1],8,2.0
GMM,PG,HMC,5,10,6,z[2],8,2.0
GMM,PG,HMC,5,10,6,z[3],8,2.0
GMM,PG,HMC,5,10,6,z[4],8,2.0
GMM,PG,HMC,5,10,6,z[5],8,2.0
GMM,PG,HMC,5,10,6,z[6],8,2.0
GMM,PG,HMC,5,10,6,z[7],8,2.0
GMM,PG,HMC,5,10,6,z[8],8,2.0
GMM,PG,HMC,5,10,6,z[9],8,2.0
GMM,PG,HMC,5,10,6,z[10],8,2.0
GMM,PG,HMC,5,10,6,μ[1],8,-1.9923469166113628
GMM,PG,HMC,5,10,6,μ[2],8,-6.108414023223808
GMM,PG,HMC,5,10,6,w[1],9,0.04104399619803953
GMM,PG,HMC,5,10,6,w[2],9,0.9589560038019604
GMM,PG,HMC,5,10,6,z[1],9,2.0
GMM,PG,HMC,5,10,6,z[2],9,2.0
GMM,PG,HMC,5,10,6,z[3],9,2.0
GMM,PG,HMC,5,10,6,z[4],9,2.0
GMM,PG,HMC,5,10,6,z[5],9,2.0
GMM,PG,HMC,5,10,6,z[6],9,2.0
GMM,PG,HMC,5,10,6,z[7],9,2.0
GMM,PG,HMC,5,10,6,z[8],9,2.0
GMM,PG,HMC,5,10,6,z[9],9,2.0
GMM,PG,HMC,5,10,6,z[10],9,2.0
GMM,PG,HMC,5,10,6,μ[1],9,-2.151912020952491
GMM,PG,HMC,5,10,6,μ[2],9,-5.858629511629182
GMM,PG,HMC,5,10,6,w[1],10,0.03684739013637304
GMM,PG,HMC,5,10,6,w[2],10,0.9631526098636269
GMM,PG,HMC,5,10,6,z[1],10,2.0
GMM,PG,HMC,5,10,6,z[2],10,2.0
GMM,PG,HMC,5,10,6,z[3],10,2.0
GMM,PG,HMC,5,10,6,z[4],10,2.0
GMM,PG,HMC,5,10,6,z[5],10,2.0
GMM,PG,HMC,5,10,6,z[6],10,2.0
GMM,PG,HMC,5,10,6,z[7],10,2.0
GMM,PG,HMC,5,10,6,z[8],10,2.0
GMM,PG,HMC,5,10,6,z[9],10,2.0
GMM,PG,HMC,5,10,6,z[10],10,2.0
GMM,PG,HMC,5,10,6,μ[1],10,-1.7862379449347605
GMM,PG,HMC,5,10,6,μ[2],10,-6.139553327135644
GMM,PG,HMC,5,10,7,w[1],1,0.2002482658176983
GMM,PG,HMC,5,10,7,w[2],1,0.7997517341823017
GMM,PG,HMC,5,10,7,z[1],1,2.0
GMM,PG,HMC,5,10,7,z[2],1,2.0
GMM,PG,HMC,5,10,7,z[3],1,2.0
GMM,PG,HMC,5,10,7,z[4],1,2.0
GMM,PG,HMC,5,10,7,z[5],1,2.0
GMM,PG,HMC,5,10,7,z[6],1,2.0
GMM,PG,HMC,5,10,7,z[7],1,2.0
GMM,PG,HMC,5,10,7,z[8],1,2.0
GMM,PG,HMC,5,10,7,z[9],1,2.0
GMM,PG,HMC,5,10,7,z[10],1,2.0
GMM,PG,HMC,5,10,7,μ[1],1,6.57127126707329
GMM,PG,HMC,5,10,7,μ[2],1,-15.237260678269251
GMM,PG,HMC,5,10,7,w[1],2,0.16144301174388015
GMM,PG,HMC,5,10,7,w[2],2,0.8385569882561199
GMM,PG,HMC,5,10,7,z[1],2,2.0
GMM,PG,HMC,5,10,7,z[2],2,2.0
GMM,PG,HMC,5,10,7,z[3],2,2.0
GMM,PG,HMC,5,10,7,z[4],2,2.0
GMM,PG,HMC,5,10,7,z[5],2,1.0
GMM,PG,HMC,5,10,7,z[6],2,2.0
GMM,PG,HMC,5,10,7,z[7],2,2.0
GMM,PG,HMC,5,10,7,z[8],2,2.0
GMM,PG,HMC,5,10,7,z[9],2,2.0
GMM,PG,HMC,5,10,7,z[10],2,2.0
GMM,PG,HMC,5,10,7,μ[1],2,2.0822176918751287
GMM,PG,HMC,5,10,7,μ[2],2,2.625338112807773
GMM,PG,HMC,5,10,7,w[1],3,0.8010494926433982
GMM,PG,HMC,5,10,7,w[2],3,0.1989505073566018
GMM,PG,HMC,5,10,7,z[1],3,2.0
GMM,PG,HMC,5,10,7,z[2],3,2.0
GMM,PG,HMC,5,10,7,z[3],3,1.0
GMM,PG,HMC,5,10,7,z[4],3,1.0
GMM,PG,HMC,5,10,7,z[5],3,2.0
GMM,PG,HMC,5,10,7,z[6],3,1.0
GMM,PG,HMC,5,10,7,z[7],3,1.0
GMM,PG,HMC,5,10,7,z[8],3,2.0
GMM,PG,HMC,5,10,7,z[9],3,1.0
GMM,PG,HMC,5,10,7,z[10],3,1.0
GMM,PG,HMC,5,10,7,μ[1],3,-13.167405982772456
GMM,PG,HMC,5,10,7,μ[2],3,-8.892254118169019
GMM,PG,HMC,5,10,7,w[1],4,0.172945256686242
GMM,PG,HMC,5,10,7,w[2],4,0.8270547433137581
GMM,PG,HMC,5,10,7,z[1],4,1.0
GMM,PG,HMC,5,10,7,z[2],4,2.0
GMM,PG,HMC,5,10,7,z[3],4,2.0
GMM,PG,HMC,5,10,7,z[4],4,1.0
GMM,PG,HMC,5,10,7,z[5],4,2.0
GMM,PG,HMC,5,10,7,z[6],4,2.0
GMM,PG,HMC,5,10,7,z[7],4,2.0
GMM,PG,HMC,5,10,7,z[8],4,2.0
GMM,PG,HMC,5,10,7,z[9],4,1.0
GMM,PG,HMC,5,10,7,z[10],4,2.0
GMM,PG,HMC,5,10,7,μ[1],4,-4.315628244475975
GMM,PG,HMC,5,10,7,μ[2],4,-3.757683079651397
GMM,PG,HMC,5,10,7,w[1],5,0.33290724345632944
GMM,PG,HMC,5,10,7,w[2],5,0.6670927565436706
GMM,PG,HMC,5,10,7,z[1],5,2.0
GMM,PG,HMC,5,10,7,z[2],5,1.0
GMM,PG,HMC,5,10,7,z[3],5,2.0
GMM,PG,HMC,5,10,7,z[4],5,2.0
GMM,PG,HMC,5,10,7,z[5],5,2.0
GMM,PG,HMC,5,10,7,z[6],5,2.0
GMM,PG,HMC,5,10,7,z[7],5,1.0
GMM,PG,HMC,5,10,7,z[8],5,2.0
GMM,PG,HMC,5,10,7,z[9],5,2.0
GMM,PG,HMC,5,10,7,z[10],5,2.0
GMM,PG,HMC,5,10,7,μ[1],5,-6.216342401796857
GMM,PG,HMC,5,10,7,μ[2],5,-7.637304477850791
GMM,PG,HMC,5,10,7,w[1],6,0.8618015417917982
GMM,PG,HMC,5,10,7,w[2],6,0.13819845820820176
GMM,PG,HMC,5,10,7,z[1],6,1.0
GMM,PG,HMC,5,10,7,z[2],6,1.0
GMM,PG,HMC,5,10,7,z[3],6,1.0
GMM,PG,HMC,5,10,7,z[4],6,1.0
GMM,PG,HMC,5,10,7,z[5],6,1.0
GMM,PG,HMC,5,10,7,z[6],6,2.0
GMM,PG,HMC,5,10,7,z[7],6,1.0
GMM,PG,HMC,5,10,7,z[8],6,2.0
GMM,PG,HMC,5,10,7,z[9],6,1.0
GMM,PG,HMC,5,10,7,z[10],6,2.0
GMM,PG,HMC,5,10,7,μ[1],6,-5.374163983658902
GMM,PG,HMC,5,10,7,μ[2],6,-6.757241517853666
GMM,PG,HMC,5,10,7,w[1],7,0.8374622347804427
GMM,PG,HMC,5,10,7,w[2],7,0.16253776521955732
GMM,PG,HMC,5,10,7,z[1],7,1.0
GMM,PG,HMC,5,10,7,z[2],7,1.0
GMM,PG,HMC,5,10,7,z[3],7,1.0
GMM,PG,HMC,5,10,7,z[4],7,1.0
GMM,PG,HMC,5,10,7,z[5],7,1.0
GMM,PG,HMC,5,10,7,z[6],7,1.0
GMM,PG,HMC,5,10,7,z[7],7,1.0
GMM,PG,HMC,5,10,7,z[8],7,1.0
GMM,PG,HMC,5,10,7,z[9],7,1.0
GMM,PG,HMC,5,10,7,z[10],7,1.0
GMM,PG,HMC,5,10,7,μ[1],7,-6.604964007802337
GMM,PG,HMC,5,10,7,μ[2],7,-7.790496347948528
GMM,PG,HMC,5,10,7,w[1],8,0.8035408650841402
GMM,PG,HMC,5,10,7,w[2],8,0.19645913491585976
GMM,PG,HMC,5,10,7,z[1],8,1.0
GMM,PG,HMC,5,10,7,z[2],8,1.0
GMM,PG,HMC,5,10,7,z[3],8,1.0
GMM,PG,HMC,5,10,7,z[4],8,1.0
GMM,PG,HMC,5,10,7,z[5],8,1.0
GMM,PG,HMC,5,10,7,z[6],8,1.0
GMM,PG,HMC,5,10,7,z[7],8,1.0
GMM,PG,HMC,5,10,7,z[8],8,1.0
GMM,PG,HMC,5,10,7,z[9],8,1.0
GMM,PG,HMC,5,10,7,z[10],8,2.0
GMM,PG,HMC,5,10,7,μ[1],8,-5.203623050491341
GMM,PG,HMC,5,10,7,μ[2],8,-8.128417054331228
GMM,PG,HMC,5,10,7,w[1],9,0.8554599191134218
GMM,PG,HMC,5,10,7,w[2],9,0.14454008088657821
GMM,PG,HMC,5,10,7,z[1],9,1.0
GMM,PG,HMC,5,10,7,z[2],9,1.0
GMM,PG,HMC,5,10,7,z[3],9,1.0
GMM,PG,HMC,5,10,7,z[4],9,1.0
GMM,PG,HMC,5,10,7,z[5],9,1.0
GMM,PG,HMC,5,10,7,z[6],9,1.0
GMM,PG,HMC,5,10,7,z[7],9,1.0
GMM,PG,HMC,5,10,7,z[8],9,2.0
GMM,PG,HMC,5,10,7,z[9],9,1.0
GMM,PG,HMC,5,10,7,z[10],9,1.0
GMM,PG,HMC,5,10,7,μ[1],9,-6.738319956232825
GMM,PG,HMC,5,10,7,μ[2],9,-6.878097772481225
GMM,PG,HMC,5,10,7,w[1],10,0.9604724862767255
GMM,PG,HMC,5,10,7,w[2],10,0.039527513723274454
GMM,PG,HMC,5,10,7,z[1],10,2.0
GMM,PG,HMC,5,10,7,z[2],10,1.0
GMM,PG,HMC,5,10,7,z[3],10,2.0
GMM,PG,HMC,5,10,7,z[4],10,1.0
GMM,PG,HMC,5,10,7,z[5],10,1.0
GMM,PG,HMC,5,10,7,z[6],10,1.0
GMM,PG,HMC,5,10,7,z[7],10,1.0
GMM,PG,HMC,5,10,7,z[8],10,1.0
GMM,PG,HMC,5,10,7,z[9],10,1.0
GMM,PG,HMC,5,10,7,z[10],10,1.0
GMM,PG,HMC,5,10,7,μ[1],10,-5.288614556729292
GMM,PG,HMC,5,10,7,μ[2],10,-5.949048783275122
GMM,PG,HMC,5,10,8,w[1],1,0.17921601643359167
GMM,PG,HMC,5,10,8,w[2],1,0.8207839835664084
GMM,PG,HMC,5,10,8,z[1],1,2.0
GMM,PG,HMC,5,10,8,z[2],1,2.0
GMM,PG,HMC,5,10,8,z[3],1,2.0
GMM,PG,HMC,5,10,8,z[4],1,2.0
GMM,PG,HMC,5,10,8,z[5],1,2.0
GMM,PG,HMC,5,10,8,z[6],1,2.0
GMM,PG,HMC,5,10,8,z[7],1,1.0
GMM,PG,HMC,5,10,8,z[8],1,2.0
GMM,PG,HMC,5,10,8,z[9],1,2.0
GMM,PG,HMC,5,10,8,z[10],1,2.0
GMM,PG,HMC,5,10,8,μ[1],1,-9.022124295735912
GMM,PG,HMC,5,10,8,μ[2],1,-7.483395481291023
GMM,PG,HMC,5,10,8,w[1],2,0.14376055498247195
GMM,PG,HMC,5,10,8,w[2],2,0.856239445017528
GMM,PG,HMC,5,10,8,z[1],2,2.0
GMM,PG,HMC,5,10,8,z[2],2,2.0
GMM,PG,HMC,5,10,8,z[3],2,2.0
GMM,PG,HMC,5,10,8,z[4],2,2.0
GMM,PG,HMC,5,10,8,z[5],2,2.0
GMM,PG,HMC,5,10,8,z[6],2,2.0
GMM,PG,HMC,5,10,8,z[7],2,2.0
GMM,PG,HMC,5,10,8,z[8],2,2.0
GMM,PG,HMC,5,10,8,z[9],2,2.0
GMM,PG,HMC,5,10,8,z[10],2,2.0
GMM,PG,HMC,5,10,8,μ[1],2,-9.369459748738711
GMM,PG,HMC,5,10,8,μ[2],2,-4.500031399094292
GMM,PG,HMC,5,10,8,w[1],3,0.15232541937284186
GMM,PG,HMC,5,10,8,w[2],3,0.8476745806271582
GMM,PG,HMC,5,10,8,z[1],3,2.0
GMM,PG,HMC,5,10,8,z[2],3,2.0
GMM,PG,HMC,5,10,8,z[3],3,2.0
GMM,PG,HMC,5,10,8,z[4],3,2.0
GMM,PG,HMC,5,10,8,z[5],3,2.0
GMM,PG,HMC,5,10,8,z[6],3,2.0
GMM,PG,HMC,5,10,8,z[7],3,1.0
GMM,PG,HMC,5,10,8,z[8],3,2.0
GMM,PG,HMC,5,10,8,z[9],3,2.0
GMM,PG,HMC,5,10,8,z[10],3,2.0
GMM,PG,HMC,5,10,8,μ[1],3,-8.667153347674246
GMM,PG,HMC,5,10,8,μ[2],3,-7.149732799777547
GMM,PG,HMC,5,10,8,w[1],4,0.22793998849752525
GMM,PG,HMC,5,10,8,w[2],4,0.7720600115024747
GMM,PG,HMC,5,10,8,z[1],4,2.0
GMM,PG,HMC,5,10,8,z[2],4,2.0
GMM,PG,HMC,5,10,8,z[3],4,2.0
GMM,PG,HMC,5,10,8,z[4],4,2.0
GMM,PG,HMC,5,10,8,z[5],4,2.0
GMM,PG,HMC,5,10,8,z[6],4,1.0
GMM,PG,HMC,5,10,8,z[7],4,2.0
GMM,PG,HMC,5,10,8,z[8],4,2.0
GMM,PG,HMC,5,10,8,z[9],4,2.0
GMM,PG,HMC,5,10,8,z[10],4,2.0
GMM,PG,HMC,5,10,8,μ[1],4,-6.511857182033941
GMM,PG,HMC,5,10,8,μ[2],4,-4.825054347263322
GMM,PG,HMC,5,10,8,w[1],5,0.4720185910042702
GMM,PG,HMC,5,10,8,w[2],5,0.5279814089957298
GMM,PG,HMC,5,10,8,z[1],5,2.0
GMM,PG,HMC,5,10,8,z[2],5,2.0
GMM,PG,HMC,5,10,8,z[3],5,2.0
GMM,PG,HMC,5,10,8,z[4],5,2.0
GMM,PG,HMC,5,10,8,z[5],5,2.0
GMM,PG,HMC,5,10,8,z[6],5,2.0
GMM,PG,HMC,5,10,8,z[7],5,1.0
GMM,PG,HMC,5,10,8,z[8],5,2.0
GMM,PG,HMC,5,10,8,z[9],5,2.0
GMM,PG,HMC,5,10,8,z[10],5,2.0
GMM,PG,HMC,5,10,8,μ[1],5,-8.207010939370647
GMM,PG,HMC,5,10,8,μ[2],5,-6.821732911155194
GMM,PG,HMC,5,10,8,w[1],6,0.22942083089994303
GMM,PG,HMC,5,10,8,w[2],6,0.770579169100057
GMM,PG,HMC,5,10,8,z[1],6,2.0
GMM,PG,HMC,5,10,8,z[2],6,1.0
GMM,PG,HMC,5,10,8,z[3],6,1.0
GMM,PG,HMC,5,10,8,z[4],6,2.0
GMM,PG,HMC,5,10,8,z[5],6,2.0
GMM,PG,HMC,5,10,8,z[6],6,1.0
GMM,PG,HMC,5,10,8,z[7],6,2.0
GMM,PG,HMC,5,10,8,z[8],6,2.0
GMM,PG,HMC,5,10,8,z[9],6,2.0
GMM,PG,HMC,5,10,8,z[10],6,1.0
GMM,PG,HMC,5,10,8,μ[1],6,-5.488729050073076
GMM,PG,HMC,5,10,8,μ[2],6,-4.296837904952994
GMM,PG,HMC,5,10,8,w[1],7,0.6827144409092856
GMM,PG,HMC,5,10,8,w[2],7,0.31728555909071443
GMM,PG,HMC,5,10,8,z[1],7,2.0
GMM,PG,HMC,5,10,8,z[2],7,1.0
GMM,PG,HMC,5,10,8,z[3],7,1.0
GMM,PG,HMC,5,10,8,z[4],7,2.0
GMM,PG,HMC,5,10,8,z[5],7,2.0
GMM,PG,HMC,5,10,8,z[6],7,2.0
GMM,PG,HMC,5,10,8,z[7],7,1.0
GMM,PG,HMC,5,10,8,z[8],7,1.0
GMM,PG,HMC,5,10,8,z[9],7,1.0
GMM,PG,HMC,5,10,8,z[10],7,1.0
GMM,PG,HMC,5,10,8,μ[1],7,-7.740246293466046
GMM,PG,HMC,5,10,8,μ[2],7,-5.044089967338447
GMM,PG,HMC,5,10,8,w[1],8,0.7698424000878031
GMM,PG,HMC,5,10,8,w[2],8,0.23015759991219686
