"model","discrete_algorithm","continuous_algorithm","particles","data_size","repetition","parameter","diagnostic","value"
"GMM","PG","MH","10","25","6","z[14]","ess","124.22337468840438"
"GMM","PG","MH","10","25","6","z[14]","r_hat","1.0064650826615011"
"GMM","PG","MH","10","25","6","z[15]","ess","91.67085180293704"
"GMM","PG","MH","10","25","6","z[15]","r_hat","1.0440474547257408"
"GMM","PG","MH","10","25","6","z[16]","ess","6.262850674103121"
"GMM","PG","MH","10","25","6","z[16]","r_hat","1.0320936930842801"
"GMM","PG","MH","10","25","6","z[17]","ess","93.23288039822387"
"GMM","PG","MH","10","25","6","z[17]","r_hat","1.0045202613780102"
"GMM","PG","MH","10","25","6","z[18]","ess","96.39322335142782"
"GMM","PG","MH","10","25","6","z[18]","r_hat","1.009942249443332"
"GMM","PG","MH","10","25","6","z[19]","ess","118.34647769790081"
"GMM","PG","MH","10","25","6","z[19]","r_hat","0.9904124113828245"
"GMM","PG","MH","10","25","6","z[20]","ess","162.11072407915185"
"GMM","PG","MH","10","25","6","z[20]","r_hat","1.0096846474262755"
"GMM","PG","MH","10","25","6","z[21]","ess","135.1242540304625"
"GMM","PG","MH","10","25","6","z[21]","r_hat","0.9957556988361682"
"GMM","PG","MH","10","25","6","z[22]","ess","103.15056888873715"
"GMM","PG","MH","10","25","6","z[22]","r_hat","0.990430401872025"
"GMM","PG","MH","10","25","6","z[23]","ess","118.18032281278913"
"GMM","PG","MH","10","25","6","z[23]","r_hat","1.0061633053802903"
"GMM","PG","MH","10","25","6","z[24]","ess","143.9666813907994"
"GMM","PG","MH","10","25","6","z[24]","r_hat","0.9982164388048363"
"GMM","PG","MH","10","25","6","z[25]","ess","141.23555636429776"
"GMM","PG","MH","10","25","6","z[25]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","6","μ[1]","ess","6.322557884586517"
"GMM","PG","MH","10","25","6","μ[1]","r_hat","1.021054940485262"
"GMM","PG","MH","10","25","6","μ[2]","ess","6.322557884586517"
"GMM","PG","MH","10","25","6","μ[2]","r_hat","1.0210549404852618"
"GMM","PG","MH","10","25","7","w[1]","ess","4.963829082095022"
"GMM","PG","MH","10","25","7","w[1]","r_hat","1.3220326648212315"
"GMM","PG","MH","10","25","7","w[2]","ess","4.96382908209502"
"GMM","PG","MH","10","25","7","w[2]","r_hat","1.322032664821232"
"GMM","PG","MH","10","25","7","z[1]","ess","NaN"
"GMM","PG","MH","10","25","7","z[1]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[2]","ess","6.347469907985462"
"GMM","PG","MH","10","25","7","z[2]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[3]","ess","126.31302060499787"
"GMM","PG","MH","10","25","7","z[3]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","7","z[4]","ess","114.17475728155331"
"GMM","PG","MH","10","25","7","z[4]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[5]","ess","NaN"
"GMM","PG","MH","10","25","7","z[5]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[6]","ess","133.63636363636357"
"GMM","PG","MH","10","25","7","z[6]","r_hat","1.0003157396279279"
"GMM","PG","MH","10","25","7","z[7]","ess","18.16445197526796"
"GMM","PG","MH","10","25","7","z[7]","r_hat","1.0103629710818451"
"GMM","PG","MH","10","25","7","z[8]","ess","NaN"
"GMM","PG","MH","10","25","7","z[8]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[9]","ess","6.347469907985462"
"GMM","PG","MH","10","25","7","z[9]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[10]","ess","6.7870790700363"
"GMM","PG","MH","10","25","7","z[10]","r_hat","0.9933572472628642"
"GMM","PG","MH","10","25","7","z[11]","ess","NaN"
"GMM","PG","MH","10","25","7","z[11]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[12]","ess","114.17475728155325"
"GMM","PG","MH","10","25","7","z[12]","r_hat","1.0320936930842801"
"GMM","PG","MH","10","25","7","z[13]","ess","114.17475728155325"
"GMM","PG","MH","10","25","7","z[13]","r_hat","1.0103629710818451"
"GMM","PG","MH","10","25","7","z[14]","ess","9.425098364826638"
"GMM","PG","MH","10","25","7","z[14]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[15]","ess","117.55993250934102"
"GMM","PG","MH","10","25","7","z[15]","r_hat","1.0003157396279279"
"GMM","PG","MH","10","25","7","z[16]","ess","73.90461432996129"
"GMM","PG","MH","10","25","7","z[16]","r_hat","1.0059604971066858"
"GMM","PG","MH","10","25","7","z[17]","ess","NaN"
"GMM","PG","MH","10","25","7","z[17]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[18]","ess","NaN"
"GMM","PG","MH","10","25","7","z[18]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[19]","ess","9.425098364826638"
"GMM","PG","MH","10","25","7","z[19]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[20]","ess","114.17475728155343"
"GMM","PG","MH","10","25","7","z[20]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[21]","ess","NaN"
"GMM","PG","MH","10","25","7","z[21]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[22]","ess","6.347469907985462"
"GMM","PG","MH","10","25","7","z[22]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[23]","ess","114.17475728155343"
"GMM","PG","MH","10","25","7","z[23]","r_hat","1.0"
"GMM","PG","MH","10","25","7","z[24]","ess","NaN"
"GMM","PG","MH","10","25","7","z[24]","r_hat","NaN"
"GMM","PG","MH","10","25","7","z[25]","ess","131.08566193311952"
"GMM","PG","MH","10","25","7","z[25]","r_hat","0.9933572472628642"
"GMM","PG","MH","10","25","7","μ[1]","ess","4.868094436926522"
"GMM","PG","MH","10","25","7","μ[1]","r_hat","1.3207252356311416"
"GMM","PG","MH","10","25","7","μ[2]","ess","4.830562505736707"
"GMM","PG","MH","10","25","7","μ[2]","r_hat","1.3149492183639762"
"GMM","PG","MH","10","25","8","w[1]","ess","2.120955605718585"
"GMM","PG","MH","10","25","8","w[1]","r_hat","2.333333333333334"
"GMM","PG","MH","10","25","8","w[2]","ess","2.1209556057185868"
"GMM","PG","MH","10","25","8","w[2]","r_hat","2.33333333333333"
"GMM","PG","MH","10","25","8","z[1]","ess","114.17475728155343"
"GMM","PG","MH","10","25","8","z[1]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[2]","ess","155.39921831379112"
"GMM","PG","MH","10","25","8","z[2]","r_hat","0.9969954864491614"
"GMM","PG","MH","10","25","8","z[3]","ess","NaN"
"GMM","PG","MH","10","25","8","z[3]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[4]","ess","114.17475728155331"
"GMM","PG","MH","10","25","8","z[4]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[5]","ess","114.17475728155331"
"GMM","PG","MH","10","25","8","z[5]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[6]","ess","9.425098364826619"
"GMM","PG","MH","10","25","8","z[6]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[7]","ess","114.17475728155354"
"GMM","PG","MH","10","25","8","z[7]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[8]","ess","46.9957306403035"
"GMM","PG","MH","10","25","8","z[8]","r_hat","1.039615313469362"
"GMM","PG","MH","10","25","8","z[9]","ess","114.17475728155325"
"GMM","PG","MH","10","25","8","z[9]","r_hat","1.0103629710818451"
"GMM","PG","MH","10","25","8","z[10]","ess","114.17475728155331"
"GMM","PG","MH","10","25","8","z[10]","r_hat","1.021054940485262"
"GMM","PG","MH","10","25","8","z[11]","ess","112.54910019669425"
"GMM","PG","MH","10","25","8","z[11]","r_hat","0.9914713231432287"
"GMM","PG","MH","10","25","8","z[12]","ess","NaN"
"GMM","PG","MH","10","25","8","z[12]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[13]","ess","NaN"
"GMM","PG","MH","10","25","8","z[13]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[14]","ess","10.309751063330273"
"GMM","PG","MH","10","25","8","z[14]","r_hat","1.0320936930842801"
"GMM","PG","MH","10","25","8","z[15]","ess","114.17475728155331"
"GMM","PG","MH","10","25","8","z[15]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[16]","ess","NaN"
"GMM","PG","MH","10","25","8","z[16]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[17]","ess","129.98010864220342"
"GMM","PG","MH","10","25","8","z[17]","r_hat","0.9943590900675671"
"GMM","PG","MH","10","25","8","z[18]","ess","128.39110166421088"
"GMM","PG","MH","10","25","8","z[18]","r_hat","0.9943590900675671"
"GMM","PG","MH","10","25","8","z[19]","ess","NaN"
"GMM","PG","MH","10","25","8","z[19]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[20]","ess","114.17475728155331"
"GMM","PG","MH","10","25","8","z[20]","r_hat","1.0"
"GMM","PG","MH","10","25","8","z[21]","ess","NaN"
"GMM","PG","MH","10","25","8","z[21]","r_hat","NaN"
"GMM","PG","MH","10","25","8","z[22]","ess","126.31302060499787"
"GMM","PG","MH","10","25","8","z[22]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","8","z[23]","ess","126.31302060499787"
"GMM","PG","MH","10","25","8","z[23]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","8","z[24]","ess","214.42056304845215"
"GMM","PG","MH","10","25","8","z[24]","r_hat","0.9969954864491614"
"GMM","PG","MH","10","25","8","z[25]","ess","NaN"
"GMM","PG","MH","10","25","8","z[25]","r_hat","NaN"
"GMM","PG","MH","10","25","8","μ[1]","ess","2.1209556057185868"
"GMM","PG","MH","10","25","8","μ[1]","r_hat","2.3333333333333317"
"GMM","PG","MH","10","25","8","μ[2]","ess","2.120955605718585"
"GMM","PG","MH","10","25","8","μ[2]","r_hat","2.3333333333333344"
"GMM","PG","MH","10","25","9","w[1]","ess","6.322557884586515"
"GMM","PG","MH","10","25","9","w[1]","r_hat","1.0103629710818454"
"GMM","PG","MH","10","25","9","w[2]","ess","6.32255788458652"
"GMM","PG","MH","10","25","9","w[2]","r_hat","1.010362971081845"
"GMM","PG","MH","10","25","9","z[1]","ess","105.0865676522988"
"GMM","PG","MH","10","25","9","z[1]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","9","z[2]","ess","117.15639810426526"
"GMM","PG","MH","10","25","9","z[2]","r_hat","0.990430401872025"
"GMM","PG","MH","10","25","9","z[3]","ess","136.55631646733235"
"GMM","PG","MH","10","25","9","z[3]","r_hat","1.0121372592871842"
"GMM","PG","MH","10","25","9","z[4]","ess","105.03100088573953"
"GMM","PG","MH","10","25","9","z[4]","r_hat","0.9903588174304302"
"GMM","PG","MH","10","25","9","z[5]","ess","154.51970914657477"
"GMM","PG","MH","10","25","9","z[5]","r_hat","0.990430401872025"
"GMM","PG","MH","10","25","9","z[6]","ess","140.9454960525064"
"GMM","PG","MH","10","25","9","z[6]","r_hat","1.004402075571215"
"GMM","PG","MH","10","25","9","z[7]","ess","113.73307543520313"
"GMM","PG","MH","10","25","9","z[7]","r_hat","1.009942249443332"
"GMM","PG","MH","10","25","9","z[8]","ess","89.19547108809006"
"GMM","PG","MH","10","25","9","z[8]","r_hat","1.0018055988221093"
"GMM","PG","MH","10","25","9","z[9]","ess","102.12148292577243"
"GMM","PG","MH","10","25","9","z[9]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","9","z[10]","ess","82.09665266820464"
"GMM","PG","MH","10","25","9","z[10]","r_hat","1.0258464721892797"
"GMM","PG","MH","10","25","9","z[11]","ess","36.73400906182926"
"GMM","PG","MH","10","25","9","z[11]","r_hat","1.0206433492398834"
"GMM","PG","MH","10","25","9","z[12]","ess","165.9091345353595"
"GMM","PG","MH","10","25","9","z[12]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","9","z[13]","ess","175.7112464235935"
"GMM","PG","MH","10","25","9","z[13]","r_hat","1.0002338907762074"
"GMM","PG","MH","10","25","9","z[14]","ess","71.35455336650965"
"GMM","PG","MH","10","25","9","z[14]","r_hat","1.009554357129917"
"GMM","PG","MH","10","25","9","z[15]","ess","64.79199459342179"
"GMM","PG","MH","10","25","9","z[15]","r_hat","0.9903973333102499"
"GMM","PG","MH","10","25","9","z[16]","ess","126.31302060499787"
"GMM","PG","MH","10","25","9","z[16]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","9","z[17]","ess","86.334298873807"
"GMM","PG","MH","10","25","9","z[17]","r_hat","0.9911589620336184"
"GMM","PG","MH","10","25","9","z[18]","ess","78.38831853257574"
"GMM","PG","MH","10","25","9","z[18]","r_hat","0.9921228211807711"
"GMM","PG","MH","10","25","9","z[19]","ess","87.96232570779887"
"GMM","PG","MH","10","25","9","z[19]","r_hat","0.9968481798680748"
"GMM","PG","MH","10","25","9","z[20]","ess","114.42782481705761"
"GMM","PG","MH","10","25","9","z[20]","r_hat","0.9963157939580816"
"GMM","PG","MH","10","25","9","z[21]","ess","118.11616954474087"
"GMM","PG","MH","10","25","9","z[21]","r_hat","0.9935211811277089"
"GMM","PG","MH","10","25","9","z[22]","ess","178.49387040280206"
"GMM","PG","MH","10","25","9","z[22]","r_hat","0.9937790998128337"
"GMM","PG","MH","10","25","9","z[23]","ess","106.64720904779267"
"GMM","PG","MH","10","25","9","z[23]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","9","z[24]","ess","151.29736959429331"
"GMM","PG","MH","10","25","9","z[24]","r_hat","0.9919156316332202"
"GMM","PG","MH","10","25","9","z[25]","ess","77.21150313597462"
"GMM","PG","MH","10","25","9","z[25]","r_hat","0.9939873737540942"
"GMM","PG","MH","10","25","9","μ[1]","ess","6.322557884586505"
"GMM","PG","MH","10","25","9","μ[1]","r_hat","1.0103629710818454"
"GMM","PG","MH","10","25","9","μ[2]","ess","6.322557884586515"
"GMM","PG","MH","10","25","9","μ[2]","r_hat","1.0103629710818451"
"GMM","PG","MH","10","25","10","w[1]","ess","2.0408163265306123"
"GMM","PG","MH","10","25","10","w[1]","r_hat","4.315089802078283"
"GMM","PG","MH","10","25","10","w[2]","ess","2.0408163265306123"
"GMM","PG","MH","10","25","10","w[2]","r_hat","2.9698484809834995"
"GMM","PG","MH","10","25","10","z[1]","ess","132.23116395143416"
"GMM","PG","MH","10","25","10","z[1]","r_hat","0.9924274687360051"
"GMM","PG","MH","10","25","10","z[2]","ess","108.88174891479667"
"GMM","PG","MH","10","25","10","z[2]","r_hat","0.9906513367083224"
"GMM","PG","MH","10","25","10","z[3]","ess","110.99323931690823"
"GMM","PG","MH","10","25","10","z[3]","r_hat","1.010209486567541"
"GMM","PG","MH","10","25","10","z[4]","ess","138.17534457072696"
"GMM","PG","MH","10","25","10","z[4]","r_hat","0.9935211811277089"
"GMM","PG","MH","10","25","10","z[5]","ess","106.42533936651577"
"GMM","PG","MH","10","25","10","z[5]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","10","z[6]","ess","92.57905269333412"
"GMM","PG","MH","10","25","10","z[6]","r_hat","1.0043320799562605"
"GMM","PG","MH","10","25","10","z[7]","ess","103.57265939115459"
"GMM","PG","MH","10","25","10","z[7]","r_hat","1.0008884941779368"
"GMM","PG","MH","10","25","10","z[8]","ess","101.05693869048103"
"GMM","PG","MH","10","25","10","z[8]","r_hat","0.9937064312375611"
"GMM","PG","MH","10","25","10","z[9]","ess","110.83159184104102"
"GMM","PG","MH","10","25","10","z[9]","r_hat","0.9992232277241805"
"GMM","PG","MH","10","25","10","z[10]","ess","66.2690848232395"
"GMM","PG","MH","10","25","10","z[10]","r_hat","0.9922597639994964"
"GMM","PG","MH","10","25","10","z[11]","ess","42.2152775016546"
"GMM","PG","MH","10","25","10","z[11]","r_hat","1.0008884941779368"
"GMM","PG","MH","10","25","10","z[12]","ess","100.3170898999535"
"GMM","PG","MH","10","25","10","z[12]","r_hat","1.0015881428746147"
"GMM","PG","MH","10","25","10","z[13]","ess","109.61070266361331"
"GMM","PG","MH","10","25","10","z[13]","r_hat","0.9968481798680748"
"GMM","PG","MH","10","25","10","z[14]","ess","103.17955291335622"
"GMM","PG","MH","10","25","10","z[14]","r_hat","1.0219864851547333"
"GMM","PG","MH","10","25","10","z[15]","ess","59.320470257628656"
"GMM","PG","MH","10","25","10","z[15]","r_hat","0.9903495540911812"
"GMM","PG","MH","10","25","10","z[16]","ess","126.31302060499787"
"GMM","PG","MH","10","25","10","z[16]","r_hat","0.9899494936611666"
"GMM","PG","MH","10","25","10","z[17]","ess","86.81022118843445"
"GMM","PG","MH","10","25","10","z[17]","r_hat","1.0088875444038443"
"GMM","PG","MH","10","25","10","z[18]","ess","111.45091737854372"
"GMM","PG","MH","10","25","10","z[18]","r_hat","1.0120789482388983"
"GMM","PG","MH","10","25","10","z[19]","ess","117.96769150599265"
"GMM","PG","MH","10","25","10","z[19]","r_hat","0.9905929448137083"
"GMM","PG","MH","10","25","10","z[20]","ess","84.93826556491285"
"GMM","PG","MH","10","25","10","z[20]","r_hat","0.9903847319735383"
"GMM","PG","MH","10","25","10","z[21]","ess","92.42849727890354"
"GMM","PG","MH","10","25","10","z[21]","r_hat","0.9904776075923889"
"GMM","PG","MH","10","25","10","z[22]","ess","81.67992457747232"
"GMM","PG","MH","10","25","10","z[22]","r_hat","1.0096846474262755"
"GMM","PG","MH","10","25","10","z[23]","ess","49.45730104926922"
"GMM","PG","MH","10","25","10","z[23]","r_hat","1.0025865828521285"
"GMM","PG","MH","10","25","10","z[24]","ess","105.44549782015532"
"GMM","PG","MH","10","25","10","z[24]","r_hat","0.992900169336604"
"GMM","PG","MH","10","25","10","z[25]","ess","89.91331384021191"
"GMM","PG","MH","10","25","10","z[25]","r_hat","1.0004077333593366"
"GMM","PG","MH","10","25","10","μ[1]","ess","2.0408163265306123"
"GMM","PG","MH","10","25","10","μ[1]","r_hat","2.9698484809834995"
"GMM","PG","MH","10","25","10","μ[2]","ess","2.0408163265306123"
"GMM","PG","MH","10","25","10","μ[2]","r_hat","0.9899494936611666"
"GMM","PG","HMC","10","25","1","w[1]","ess","2.5550811543270875"
"GMM","PG","HMC","10","25","1","w[1]","r_hat","1.9295137024464912"
"GMM","PG","HMC","10","25","1","w[2]","ess","2.5550811543270875"
"GMM","PG","HMC","10","25","1","w[2]","r_hat","1.9295137024464912"
"GMM","PG","HMC","10","25","1","z[1]","ess","2.2557895150820046"
"GMM","PG","HMC","10","25","1","z[1]","r_hat","1.941450686788302"
"GMM","PG","HMC","10","25","1","z[2]","ess","2.2820429127843003"
"GMM","PG","HMC","10","25","1","z[2]","r_hat","1.7499999999999998"
"GMM","PG","HMC","10","25","1","z[3]","ess","3.3535818298461417"
"GMM","PG","HMC","10","25","1","z[3]","r_hat","1.4596008983995234"
"GMM","PG","HMC","10","25","1","z[4]","ess","2.803567514882565"
"GMM","PG","HMC","10","25","1","z[4]","r_hat","1.565247584249853"
"GMM","PG","HMC","10","25","1","z[5]","ess","2.280219487298293"
"GMM","PG","HMC","10","25","1","z[5]","r_hat","1.8708286933869707"
"GMM","PG","HMC","10","25","1","z[6]","ess","3.403354732789358"
"GMM","PG","HMC","10","25","1","z[6]","r_hat","1.492405014489273"
"GMM","PG","HMC","10","25","1","z[7]","ess","2.6381204952303317"
"GMM","PG","HMC","10","25","1","z[7]","r_hat","1.6059101370939324"
"GMM","PG","HMC","10","25","1","z[8]","ess","2.211739428531502"
"GMM","PG","HMC","10","25","1","z[8]","r_hat","1.8073922282301278"
"GMM","PG","HMC","10","25","1","z[9]","ess","2.293674813774716"
"GMM","PG","HMC","10","25","1","z[9]","r_hat","1.75"
"GMM","PG","HMC","10","25","1","z[10]","ess","2.923216067314318"
"GMM","PG","HMC","10","25","1","z[10]","r_hat","1.5275252316519465"
"GMM","PG","HMC","10","25","1","z[11]","ess","2.070209184900216"
"GMM","PG","HMC","10","25","1","z[11]","r_hat","2.3333333333333335"
"GMM","PG","HMC","10","25","1","z[12]","ess","2.9130063296352944"
"GMM","PG","HMC","10","25","1","z[12]","r_hat","1.5275252316519465"
"GMM","PG","HMC","10","25","1","z[13]","ess","2.7252035302685225"
"GMM","PG","HMC","10","25","1","z[13]","r_hat","1.565247584249853"
"GMM","PG","HMC","10","25","1","z[14]","ess","2.4098613228760914"
"GMM","PG","HMC","10","25","1","z[14]","r_hat","1.75"
"GMM","PG","HMC","10","25","1","z[15]","ess","3.78731071107795"
"GMM","PG","HMC","10","25","1","z[15]","r_hat","1.4288690166235205"
"GMM","PG","HMC","10","25","1","z[16]","ess","5.368109638583829"
"GMM","PG","HMC","10","25","1","z[16]","r_hat","1.218543591689885"
"GMM","PG","HMC","10","25","1","z[17]","ess","2.3090227843164715"
"GMM","PG","HMC","10","25","1","z[17]","r_hat","1.8073922282301278"
"GMM","PG","HMC","10","25","1","z[18]","ess","2.1862918056653777"
"GMM","PG","HMC","10","25","1","z[18]","r_hat","2.0207259421636903"
"GMM","PG","HMC","10","25","1","z[19]","ess","2.672001323566479"
"GMM","PG","HMC","10","25","1","z[19]","r_hat","1.6059101370939324"
"GMM","PG","HMC","10","25","1","z[20]","ess","2.895643028877929"
"GMM","PG","HMC","10","25","1","z[20]","r_hat","1.5275252316519465"
"GMM","PG","HMC","10","25","1","z[21]","ess","2.8226894585644478"
"GMM","PG","HMC","10","25","1","z[21]","r_hat","1.565247584249853"
"GMM","PG","HMC","10","25","1","z[22]","ess","2.5425704351561156"
"GMM","PG","HMC","10","25","1","z[22]","r_hat","1.6977493752543307"
"GMM","PG","HMC","10","25","1","z[23]","ess","2.657209516597019"
"GMM","PG","HMC","10","25","1","z[23]","r_hat","1.6059101370939324"
"GMM","PG","HMC","10","25","1","z[24]","ess","2.5190233968680884"
"GMM","PG","HMC","10","25","1","z[24]","r_hat","1.6977493752543307"
"GMM","PG","HMC","10","25","1","z[25]","ess","2.967269757970331"
"GMM","PG","HMC","10","25","1","z[25]","r_hat","1.5275252316519465"
"GMM","PG","HMC","10","25","1","μ[1]","ess","2.0408163265306123"
"GMM","PG","HMC","10","25","1","μ[1]","r_hat","2.8261408587158168"
"GMM","PG","HMC","10","25","1","μ[2]","ess","4.501377248829867"
"GMM","PG","HMC","10","25","1","μ[2]","r_hat","1.3046044148234472"
"GMM","PG","HMC","10","25","2","w[1]","ess","6.526305493473957"
"GMM","PG","HMC","10","25","2","w[1]","r_hat","1.0285973972204216"
"GMM","PG","HMC","10","25","2","w[2]","ess","6.526305493473955"
"GMM","PG","HMC","10","25","2","w[2]","r_hat","1.0285973972204216"
"GMM","PG","HMC","10","25","2","z[1]","ess","6.167264404128001"
"GMM","PG","HMC","10","25","2","z[1]","r_hat","1.0674899923282326"
"GMM","PG","HMC","10","25","2","z[2]","ess","6.167264404127995"
"GMM","PG","HMC","10","25","2","z[2]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[3]","ess","6.347469907985457"
"GMM","PG","HMC","10","25","2","z[3]","r_hat","1.0"
"GMM","PG","HMC","10","25","2","z[4]","ess","7.660202917948387"
"GMM","PG","HMC","10","25","2","z[4]","r_hat","1.0003157396279279"
"GMM","PG","HMC","10","25","2","z[5]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[5]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","z[6]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[6]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","z[7]","ess","6.322557884586517"
"GMM","PG","HMC","10","25","2","z[7]","r_hat","1.021054940485262"
"GMM","PG","HMC","10","25","2","z[8]","ess","6.176884221852705"
"GMM","PG","HMC","10","25","2","z[8]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[9]","ess","6.191047697719661"
"GMM","PG","HMC","10","25","2","z[9]","r_hat","1.0552897060221726"
"GMM","PG","HMC","10","25","2","z[10]","ess","7.681848281551675"
"GMM","PG","HMC","10","25","2","z[10]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","z[11]","ess","6.176884221852705"
"GMM","PG","HMC","10","25","2","z[11]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[12]","ess","6.322557884586515"
"GMM","PG","HMC","10","25","2","z[12]","r_hat","1.0103629710818451"
"GMM","PG","HMC","10","25","2","z[13]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[13]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","z[14]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[14]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","z[15]","ess","7.837041524368061"
"GMM","PG","HMC","10","25","2","z[15]","r_hat","1.021054940485262"
"GMM","PG","HMC","10","25","2","z[16]","ess","55.26898185687819"
"GMM","PG","HMC","10","25","2","z[16]","r_hat","1.0143963722332607"
"GMM","PG","HMC","10","25","2","z[17]","ess","6.167264404127994"
"GMM","PG","HMC","10","25","2","z[17]","r_hat","1.0552897060221726"
"GMM","PG","HMC","10","25","2","z[18]","ess","6.104723796540892"
"GMM","PG","HMC","10","25","2","z[18]","r_hat","1.0674899923282326"
"GMM","PG","HMC","10","25","2","z[19]","ess","6.322557884586517"
"GMM","PG","HMC","10","25","2","z[19]","r_hat","1.021054940485262"
"GMM","PG","HMC","10","25","2","z[20]","ess","6.176884221852705"
"GMM","PG","HMC","10","25","2","z[20]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[21]","ess","6.167264404127995"
"GMM","PG","HMC","10","25","2","z[21]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[22]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[22]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[23]","ess","6.322557884586515"
"GMM","PG","HMC","10","25","2","z[23]","r_hat","1.0103629710818451"
"GMM","PG","HMC","10","25","2","z[24]","ess","6.262850674103121"
"GMM","PG","HMC","10","25","2","z[24]","r_hat","1.043498389499902"
"GMM","PG","HMC","10","25","2","z[25]","ess","7.045801264571368"
"GMM","PG","HMC","10","25","2","z[25]","r_hat","1.0320936930842801"
"GMM","PG","HMC","10","25","2","μ[1]","ess","6.88663641456902"
"GMM","PG","HMC","10","25","2","μ[1]","r_hat","1.0608999627422349"
"GMM","PG","HMC","10","25","2","μ[2]","ess","8.14010923297905"
"GMM","PG","HMC","10","25","2","μ[2]","r_hat","1.058796925468474"
"GMM","PG","HMC","10","25","3","w[1]","ess","21.776912531590423"
"GMM","PG","HMC","10","25","3","w[1]","r_hat","1.04885783664109"
"GMM","PG","HMC","10","25","3","w[2]","ess","21.776912531589865"
"GMM","PG","HMC","10","25","3","w[2]","r_hat","1.0488578366410914"
"GMM","PG","HMC","10","25","3","z[1]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[1]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[2]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[2]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[3]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[3]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[4]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[4]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[5]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[5]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[6]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[6]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[7]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[7]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[8]","ess","NaN"
"GMM","PG","HMC","10","25","3","z[8]","r_hat","NaN"
"GMM","PG","HMC","10","25","3","z[9]","ess","NaN"
